633.877;51.095;688.158
636.227;49.917;688.169
638.631;48.718;688.162
641.089;47.495;688.129
643.598;46.247;688.062
646.150;44.975;687.971
648.746;43.678;687.863
651.387;42.356;687.756
654.073;41.009;687.673
656.807;39.638;687.620
659.587;38.246;687.613
662.413;36.835;687.642
665.284;35.403;687.697
668.199;33.948;687.770
671.146;32.476;687.859
674.109;30.974;687.953
677.148;29.531;688.023
680.294;28.175;688.079
683.538;27.038;688.109
686.867;26.058;688.119
690.275;25.236;688.114
693.755;24.595;688.096
697.300;24.177;688.071
700.882;24.017;688.039
704.462;24.031;688.005
708.042;24.021;687.968
711.637;24.011;687.927
715.254;24.019;687.884
718.891;24.025;687.841
722.549;24.028;687.797
726.225;24.027;687.752
729.920;24.024;687.706
733.630;24.021;687.676
737.354;24.022;687.673
741.095;24.022;687.704
744.851;24.021;687.776
748.625;24.023;687.872
752.417;24.023;687.962
756.227;24.023;688.044
760.055;24.021;688.101
763.901;24.022;688.140
767.764;24.024;688.166
771.644;24.024;688.184
775.542;24.022;688.197
779.456;24.020;688.205
783.389;24.019;688.209
787.338;24.019;688.209
791.305;24.020;688.206
795.290;24.021;688.200
799.292;24.021;688.192
803.311;24.022;688.184
807.348;24.021;688.177
811.402;24.021;688.170
815.472;24.020;688.164
819.506;24.020;688.157
823.476;24.021;688.151
827.385;24.024;688.144
831.235;24.027;688.136
835.026;24.028;688.129
838.760;24.027;688.122
842.437;24.024;688.114
846.057;24.021;688.107
849.621;24.019;688.101
853.129;24.019;688.094
856.583;24.020;688.088
859.982;24.021;688.082
863.328;24.023;688.075
866.623;24.024;688.069
869.867;24.025;688.062
873.061;24.024;688.056
876.205;24.023;688.049
879.300;24.022;688.044
882.347;24.021;688.038
885.347;24.021;688.033
888.310;24.020;688.026
891.285;24.019;687.999
894.276;24.019;687.933
897.261;24.022;687.799
900.192;24.027;687.573
903.067;24.033;687.253
905.884;24.040;686.847
908.645;24.043;686.374
911.350;24.038;685.844
914.018;24.029;685.251
916.665;24.019;684.575
919.284;24.014;683.805
921.875;24.014;682.946
924.436;24.018;682.003
926.984;24.026;680.972
929.524;24.032;679.857
932.054;24.035;678.661
934.564;24.033;677.388
937.054;24.028;676.040
939.520;24.023;674.618
941.951;24.020;673.106
944.339;24.021;671.499
946.684;24.024;669.801
948.977;24.028;668.009
951.224;24.032;666.134
953.426;24.034;664.181
955.563;24.034;662.135
957.635;24.033;660.002
959.627;24.033;657.773
961.512;24.033;655.459
963.254;24.033;653.095
964.848;24.035;650.687
966.288;24.042;648.241
967.574;24.047;645.762
968.708;24.048;643.250
969.707;24.043;640.662
970.567;24.037;638.001
971.278;24.036;635.281
971.851;24.034;632.513
972.300;24.032;629.705
972.649;24.029;626.867
972.928;24.024;624.003
973.155;24.018;621.118
973.347;24.012;618.213
973.512;24.009;615.289
973.658;24.010;612.347
973.791;24.014;609.386
973.914;24.018;606.409
974.032;24.023;603.413
974.146;24.026;600.400
974.256;24.026;597.369
974.366;24.025;594.320
974.474;24.022;591.255
974.581;24.019;588.171
974.688;24.017;585.071
974.795;24.017;581.953
974.903;24.018;578.818
975.011;24.020;575.665
975.119;24.021;572.495
975.228;24.023;569.308
975.337;24.023;566.103
975.447;24.022;562.881
975.557;24.021;559.642
975.662;24.020;556.385
975.738;24.019;553.118
975.785;24.019;549.852
975.787;24.021;546.586
975.750;24.024;543.320
975.687;24.025;540.053
975.605;24.024;536.771
975.509;24.022;533.472
975.403;24.020;530.155
975.304;24.018;526.822
975.219;24.020;523.471
975.158;24.022;520.103
975.126;24.023;516.717
975.114;24.022;513.314
975.117;24.021;509.893
975.130;24.020;506.455
975.150;24.019;503.000
975.177;24.019;499.527
975.209;24.019;496.037
975.245;24.020;492.530
975.284;24.021;489.005
975.325;24.021;485.463
975.366;24.021;481.904
975.408;24.021;478.327
975.450;24.021;474.733
975.492;24.020;471.122
975.534;24.020;467.493
975.577;24.020;463.847
975.620;24.020;460.183
975.665;24.020;456.503
975.709;24.021;452.804
975.732;24.021;449.089
975.723;24.021;445.357
975.673;24.021;441.608
975.578;24.023;437.850
975.470;24.024;434.083
975.366;24.023;430.299
975.283;24.022;426.496
975.228;24.020;422.676
975.189;24.023;418.839
975.162;24.024;414.983
975.143;24.024;411.111
975.130;24.022;407.221
975.121;24.020;403.314
975.117;24.019;399.389
975.116;24.019;395.448
975.120;24.020;391.489
975.125;24.021;387.512
975.131;24.021;383.518
975.139;24.021;379.507
975.145;24.021;375.478
975.151;24.020;371.431
975.156;24.020;367.368
975.162;24.020;363.287
975.167;24.020;359.189
975.174;24.020;355.073
975.181;24.020;350.946
975.189;24.021;346.867
975.196;24.023;342.853
975.203;24.025;338.899
975.210;24.028;335.006
975.216;24.028;331.172
975.223;24.026;327.397
975.229;24.023;323.679
975.235;24.020;320.018
975.242;24.019;316.415
975.248;24.019;312.867
975.253;24.020;309.375
975.259;24.022;305.938
975.264;24.024;302.553
975.270;24.025;299.221
975.275;24.025;295.941
975.281;24.024;292.706
975.286;24.022;289.466
975.292;24.020;286.208
975.297;24.018;282.933
975.300;24.019;279.641
975.277;24.020;276.334
975.209;24.022;273.012
975.061;24.025;269.678
974.806;24.030;266.334
974.429;24.036;262.985
973.940;24.041;259.634
973.350;24.041;256.283
972.686;24.035;252.927
971.960;24.026;249.567
971.160;24.017;246.206
970.272;24.012;242.852
969.270;24.014;239.513
968.137;24.023;236.201
966.861;24.035;232.925
965.436;24.047;229.695
963.860;24.055;226.521
962.131;24.057;223.410
960.249;24.055;220.372
958.215;24.049;217.416
956.029;24.042;214.553
953.694;24.037;211.790
951.215;24.035;209.136
948.596;24.036;206.599
945.843;24.040;204.185
942.964;24.045;201.902
939.964;24.049;199.755
936.850;24.051;197.750
933.630;24.050;195.892
930.310;24.048;194.187
926.898;24.045;192.637
923.409;24.041;191.225
919.856;24.035;189.936
916.254;24.028;188.737
912.612;24.021;187.604
908.931;24.016;186.542
905.212;24.016;185.557
901.456;24.019;184.655
897.664;24.024;183.836
893.840;24.028;183.083
889.991;24.029;182.375
886.119;24.025;181.698
882.224;24.020;181.047
878.306;24.015;180.437
874.366;24.011;179.861
870.401;24.011;179.328
866.416;24.013;178.829
862.410;24.016;178.353
858.383;24.020;177.913
854.336;24.022;177.503
850.268;24.023;177.134
846.179;24.022;176.801
842.071;24.020;176.496
837.943;24.018;176.232
833.795;24.017;176.003
829.629;24.016;175.819
825.444;24.017;175.677
821.241;24.018;175.587
817.020;24.020;175.539
812.781;24.022;175.540
808.526;24.022;175.579
804.293;24.021;175.643
800.127;24.021;175.723
796.027;24.023;175.815
791.989;24.027;175.916
788.012;24.030;176.022
784.096;24.029;176.133
780.239;24.027;176.235
776.441;24.023;176.310
772.679;24.020;176.356
768.901;24.018;176.361
765.106;24.020;176.337
761.294;24.022;176.301
757.466;24.023;176.257
753.620;24.023;176.215
749.759;24.022;176.176
745.880;24.021;176.138
741.983;24.019;176.100
738.068;24.019;176.062
734.136;24.019;176.024
730.186;24.019;175.986
726.218;24.020;175.948
722.233;24.021;175.912
718.232;24.021;175.877
714.212;24.022;175.842
710.176;24.021;175.807
706.122;24.021;175.771
702.051;24.020;175.735
697.963;24.020;175.699
693.857;24.020;175.662
689.733;24.020;175.624
685.593;24.020;175.592
681.435;24.021;175.578
677.260;24.021;175.581
673.067;24.021;175.608
668.857;24.021;175.651
664.630;24.021;175.705
660.386;24.021;175.767
656.125;24.021;175.834
651.846;24.020;175.906
647.550;24.020;175.982
643.236;24.020;176.047
638.906;24.020;176.101
634.555;24.151;176.137
630.180;24.539;176.154
625.880;25.318;176.152
621.657;26.394;176.136
617.510;27.715;176.116
613.473;29.308;176.089
609.576;31.179;176.058
605.799;33.201;176.024
602.032;35.157;175.990
598.270;37.048;175.956
594.513;38.881;175.922
590.766;40.676;175.884
587.050;42.490;175.846
583.359;44.343;175.805
579.681;46.191;175.764
576.018;48.036;175.723
572.366;49.873;175.682
568.728;51.698;175.640
565.102;53.511;175.599
561.490;55.311;175.557
557.891;57.102;175.526
554.309;58.886;175.521
550.741;60.666;175.541
547.189;62.442;175.596
543.652;64.214;175.676
540.130;65.980;175.773
536.622;67.739;175.879
533.127;69.489;175.972
529.651;71.227;176.044
526.246;72.929;176.083
522.923;74.588;176.088
519.683;76.210;176.071
516.521;77.792;176.040
513.437;79.333;176.000
510.426;80.821;175.953
507.474;82.229;175.905
504.573;83.550;175.857
501.721;84.787;175.810
498.919;85.940;175.764
496.164;87.013;175.719
493.456;88.006;175.674
490.795;88.921;175.631
488.180;89.757;175.587
485.611;90.517;175.545
483.085;91.202;175.503
480.604;91.814;175.462
478.155;92.355;175.421
475.710;92.833;175.381
473.269;93.248;175.340
470.831;93.600;175.299
468.620;94.226;175.222
466.397;95.002;175.100
464.291;96.065;175.049
462.253;97.153;175.056
460.260;98.229;175.058
458.261;99.242;175.056
456.261;100.212;175.057
454.259;101.141;175.064
452.253;102.032;175.081
450.271;102.958;175.107
448.305;103.948;175.151
446.312;104.900;175.224
444.326;105.845;175.323
442.335;106.744;175.432
440.334;107.598;175.540
438.329;108.392;175.647
436.346;109.115;175.751
434.398;109.764;175.853
432.484;110.340;175.953
430.583;110.850;176.052
428.686;111.296;176.150
426.791;111.680;176.248
424.898;112.001;176.345
423.007;112.260;176.441
421.119;112.455;176.536
419.233;112.588;176.631
417.350;112.658;176.726
415.470;112.666;176.820
413.592;112.612;176.914
411.716;112.495;177.007
409.844;112.318;177.112
407.982;112.168;177.258
406.116;112.101;177.392
404.228;112.057;177.518
402.312;112.087;177.671
400.379;112.073;177.815
398.422;112.023;177.881
396.435;112.021;177.872
394.416;112.016;177.800
392.372;112.010;177.687
390.303;112.012;177.547
388.208;112.020;177.390
386.087;112.024;177.238
383.939;112.025;177.097
381.763;112.023;176.980
379.558;112.020;176.892
377.326;112.021;176.822
375.072;112.022;176.763
372.818;112.021;176.714
370.564;112.019;176.671
368.310;112.018;176.632
366.040;112.017;176.597
363.742;112.018;176.567
361.417;112.019;176.539
359.065;112.020;176.514
356.685;112.020;176.491
354.278;112.020;176.467
351.845;112.020;176.443
349.385;112.019;176.418
346.898;112.019;176.392
344.382;112.018;176.365
341.839;112.018;176.339
339.269;112.018;176.312
336.671;112.018;176.286
334.046;112.019;176.261
331.394;112.019;176.235
328.715;112.019;176.210
326.009;112.019;176.184
323.275;112.019;176.157
320.514;112.018;176.130
317.726;112.018;176.102
314.919;112.018;176.073
312.095;112.018;176.045
309.253;112.019;176.022
306.394;112.019;176.015
303.518;112.019;176.021
300.624;112.019;176.048
297.713;112.020;176.089
294.786;112.020;176.120
291.841;112.020;176.141
288.878;112.019;176.137
285.899;112.020;176.108
282.902;112.022;176.062
279.888;112.022;176.004
276.856;112.022;175.940
273.808;112.021;175.885
270.742;112.020;175.835
267.658;112.021;175.802
264.558;112.023;175.783
261.439;112.023;175.774
258.303;112.022;175.770
255.150;112.021;175.772
251.979;112.020;175.778
248.791;112.019;175.788
245.585;112.020;175.801
242.363;112.020;175.817
239.123;112.021;175.835
235.866;112.021;175.853
232.598;112.021;175.871
229.330;112.021;175.888
226.063;112.021;175.906
222.796;112.021;175.923
219.526;112.020;175.940
216.242;112.020;175.957
212.939;112.020;175.976
209.620;112.020;175.995
206.283;112.020;176.014
202.929;112.020;176.034
199.559;112.021;176.053
196.171;112.021;176.073
192.766;112.021;176.092
189.344;112.021;176.111
185.903;112.020;176.130
182.445;112.020;176.149
178.970;112.020;176.168
175.477;112.020;176.188
171.967;112.020;176.208
168.440;112.020;176.229
164.896;112.021;176.249
161.334;112.021;176.268
157.755;112.021;176.277
154.159;112.021;176.278
150.545;112.020;176.266
146.914;112.020;176.245
143.265;112.020;176.217
139.599;112.020;176.184
135.916;112.020;176.158
132.216;112.020;176.154
128.499;112.021;176.174
124.765;112.023;176.227
121.014;112.023;176.303
117.245;112.023;176.376
113.459;112.022;176.439
109.656;112.020;176.477
105.835;112.022;176.492
101.997;112.024;176.490
98.141;112.024;176.478
94.268;112.023;176.457
90.377;112.021;176.432
86.469;112.019;176.400
82.544;112.019;176.372
78.602;112.020;176.347
74.643;112.021;176.332
70.665;112.022;176.326
66.671;112.022;176.328
62.658;112.022;176.335
58.623;112.070;176.347
54.568;112.223;176.363
50.512;112.494;176.379
46.456;112.813;176.396
42.396;113.170;176.415
38.348;113.480;176.433
34.362;113.723;176.451
30.444;113.901;176.469
26.593;114.013;176.487
22.808;114.062;176.504
